6519,420095034,NUGHEDU SANTA VITTORIA,OR,,F974,09080
6520,420090045,NULE,SS,,F976,07010
6521,420090046,NULVI,SS,,F977,07032
6522,411042032,NUMANA,AN,,F978,60026
6523,420091051,NUORO,NU,,F979,08100
6524,420092552,NURACHI,CA,,F980,09070
6525,420095035,NURACHI,OR,,F980,09070
6526,420091052,NURAGUS,NU,,F981,08030
6527,420091053,NURALLAO,NU,,F982,08030
6528,420092042,NURAMINIS,CA,,F983,09024
6529,420092553,NURAXINIEDDU,CA,,,
6530,420095507,NURAXINIEDDU,OR,,,
6531,420095036,NURECI,OR,,F985,09080
6532,420092554,NURECI,CA,,F985,09080
6533,420091054,NURRI,NU,,F986,08035
6534,420092117,NURRI,CA,,F986,08035
6535,402007045,NUS,AO,,F987,11020
6536,415064066,NUSCO,AV,,F988,83051
6537,403017119,NUVOLENTO,BS,,F989,25080
6538,403017120,NUVOLERA,BS,,F990,25080
6539,420092043,NUXIS,CA,,F991,09010
6540,401096040,OCCHIEPPO INFERIORE,BI,,F992,13897
6541,401002567,OCCHIEPPO INFERIORE,VC,,F992,13897
6542,401002568,OCCHIEPPO SUPERIORE,VC,,F993,13898
6543,401096041,OCCHIEPPO SUPERIORE,BI,,F993,13898
6544,405029033,OCCHIOBELLO,RO,,F994,45030
6545,401006115,OCCIMIANO,AL,,F995,15040
6546,413066059,OCRE,AQ,,F996,67040
6547,401006116,ODALENGO GRANDE,AL,,F997,15020
6548,401006117,ODALENGO PICCOLO,AL,,F998,15020
6549,405026051,ODERZO,TV,,F999,31046
6550,403017121,ODOLO,BS,,G001,25076
6551,413066060,OFENA,AQ,,G002,67025
6552,411042033,OFFAGNA,AN,,G003,60020
6553,403019062,OFFANENGO,CR,,G004,26010
6554,411044054,OFFIDA,AP,,G005,63073
6555,403017122,OFFLAGA,BS,,G006,25020
6556,401003661,OGGEBBIO,NO,,G007,28824
6557,401103049,OGGEBBIO,VB,,G007,28824
6558,403012107,OGGIONA CON SANTO STEFANO,VA,,G008,21040
6559,403013714,OGGIONO,CO,,G009,23848
6560,403097057,OGGIONO,LC,,G009,23848
6561,401001170,OGLIANICO,TO,,G010,10080
6562,415065081,OGLIASTRO CILENTO,SA,,G011,84061
6563,403013608,OLATE,CO,,,
6564,407009519,OLBA,SV,,,
6565,420090047,OLBIA,SS,,G015,07026
6566,401002088,OLCENENGO,VC,,G016,13047
6567,403013609,OLCIO,CO,,,
6568,401002089,OLDENICO,VC,,G018,13030
6569,401003108,OLEGGIO,NO,,G019,28047
6570,401003109,OLEGGIO CASTELLO,NO,,G020,28040
6571,403018104,OLEVANO DI LOMELLINA,PV,,G021,27020
6572,412058073,OLEVANO ROMANO,RM,,G022,00035
6573,415065082,OLEVANO SUL TUSCIANO,SA,,G023,84062
6574,401003575,OLGIA,NO,,,
6575,403013610,OLGIATE CALCO,CO,,,
6576,403013165,OLGIATE COMASCO,CO,,G025,22077
6577,403013715,OLGIATE MOLGORA,CO,,G026,23887
6578,403097058,OLGIATE MOLGORA,LC,,G026,23887
6579,403012108,OLGIATE OLONA,VA,,G028,21057
6580,403012570,OLGINASIO,VA,,,
6581,403013716,OLGINATE,CO,,G030,23854
6582,403097059,OLGINATE,LC,,G030,23854
6583,420091055,OLIENA,NU,,G031,08025
6584,403018105,OLIVA GESSI,PV,,G032,27050
6585,418079088,OLIVADI,CZ,,G034,88067
6586,407008525,OLIVASTRI,IM,,,
6587,419083063,OLIVERI,ME,,G036,98060
6588,415065083,OLIVETO CITRA,SA,,G039,84020
6589,410054510,OLIVETO IN SABINA,PG,,,
6590,403097060,OLIVETO LARIO,LC,,G040,23865
6591,403013717,OLIVETO LARIO,CO,,G040,23865
6592,417077019,OLIVETO LUCANO,MT,,G037,75010
6593,407008038,OLIVETTA SAN MICHELE,IM,,G041,18030
6594,401006118,OLIVOLA,AL,,G042,15030
6595,420095037,OLLASTRA SIMAXIS,OR,,,
6596,420091056,OLLOLAI,NU,,G044,08020
6597,402007046,OLLOMONT,AO,,G045,11010
6598,420090048,OLMEDO,SS,,G046,07040
6599,403019063,OLMENETA,CR,,G047,26010
6600,403016145,OLMO AL BREMBO,BG,,G049,24010
6601,401005081,OLMO GENTILE,AT,,G048,14050
6602,403016146,OLTRE IL COLLE,BG,,G050,24013
6603,403016546,OLTREPOVO,BG,,,
6604,404022588,OLTRESARCA,TN,,,
6605,406031559,OLTRESONZIA,GO,,,
6606,403016147,OLTRESSENDA ALTA,BG,,G054,24020
6607,403016547,OLTRESSENDA BASSA,BG,,,
6608,403012571,OLTRONA AL LAGO,VA,,,
6609,403013169,OLTRONA DI SAN MAMETTE,CO,,G056,22070
6610,420091057,OLZAI,NU,,G058,08020
6611,403015621,OMATE,MI,,,
6612,403019577,OMBRIANO,CR,,,
6613,403017123,OME,BS,,G061,25050
6614,401103050,OMEGNA,VB,,G062,28887
6615,401003662,OMEGNA,NO,,G062,28887
6616,415065084,OMIGNANO,SA,,G063,84060
6617,420091058,ONANI,NU,,,
6618,412056040,ONANO,VT,,G065,01010
6619,401004154,ONCINO,CN,,G066,12030
6620,407008526,ONEGLIA,IM,,,
6621,403016148,ONETA,BG,,G068,24020
6622,404021561,ONIES,BZ,,,
6623,420091059,ONIFAI,NU,,G070,08020
6624,420091060,ONIFERI,NU,,G071,08020
6625,403013611,ONNO,CO,,,
6626,403017565,ONO DEGNO,BS,,,
6627,403017124,ONO SAN PIETRO,BS,,G074,25040
6628,403016149,ONORE,BG,,G075,24020
6629,407009043,ONZO,SV,,G076,17037
6630,406031560,OPACCHIASELLA,GO,,,
6631,403015159,OPERA,MI,,G078,20090
6632,413066061,OPI,AQ,,G079,67030
6633,405023055,OPPEANO,VR,,G080,37050
6634,417076056,OPPIDO LUCANO,PZ,,G081,85015
6635,418080055,OPPIDO MAMERTINA,RC,,G082,89014
6636,404021060,ORA,BZ,,G083,39040
6637,420091061,ORANI,NU,,G084,08026
6638,401003576,ORASSO,NO,,,
6639,414070049,ORATINO,CB,,G086,86010
6640,401001171,ORBASSANO,TO,,G087,10043
6641,409053018,ORBETELLO,GR,,G088,58015
6642,411041040,ORCIANO DI PESARO,PS,,G089,61038
6643,411141040,ORCIANO DI PESARO,PU,,G089,61038
6644,409050023,ORCIANO PISANO,PI,,G090,56040
6645,407009520,ORCO,SV,,,
6646,407009044,ORCO FEGLINO,SV,,D522,17024
6647,416071063,ORDONA,FG,,M266,71040
6648,403015622,ORENO,MI,,,
6649,407010042,ORERO,GE,,G093,16040
6650,403016548,OREZZO,BG,,,
6651,405024075,ORGIANO,VI,,G095,36040
6652,420091062,ORGOSOLO,NU,,G097,08027
6653,416074011,ORIA,BR,,G098,72024
6654,403017566,ORIANO,BS,,,
6655,403013612,ORIANO DI BRIANZA,CO,,,
6656,403012572,ORIANO SOPRA TICINO,VA,,,
6657,413066062,ORICOLA,AQ,,G102,67063
6658,403012109,ORIGGIO,VA,,G103,21040
6659,403018551,ORIGIOSO,PV,,,
6660,403012110,ORINO,VA,,G105,21030
6661,403012573,ORINO AZZIO,VA,,,
6662,403016150,ORIO AL SERIO,BG,,G108,24050
6663,401001172,ORIO CANAVESE,TO,,G109,10010
6664,403015740,ORIO LITTA,MI,,G107,26863
6665,403098042,ORIO LITTA,LO,,G107,26863
6666,418078087,ORIOLO,CS,,G110,87073
6667,412056041,ORIOLO ROMANO,VT,,G111,01010
6668,404021562,ORIS,BZ,,,
6669,420092555,ORISTANO,CA,,G113,09170
6670,420095038,ORISTANO,OR,,G113,09170
6671,401004155,ORMEA,CN,,G114,12078
6672,405026052,ORMELLE,TV,,G115,31024
6673,403108036,ORNAGO,MB,,G116,20876
6674,403015161,ORNAGO,MI,,G116,20876
6675,401103051,ORNAVASSO,VB,,G117,28877
6676,401003663,ORNAVASSO,NO,,G117,28877
6677,403016151,ORNICA,BG,,G118,24010
6678,420091063,OROSEI,NU,,G119,08028
6679,420091064,OROTELLI,NU,,G120,08020
6680,415065085,ORRIA,SA,,G121,84060
6681,420091065,ORROLI,NU,,G122,08030
6682,420092118,ORROLI,CA,,G122,08030
6683,405026053,ORSAGO,TV,,G123,31010
6684,401006119,ORSARA BORMIDA,AL,,G124,15010
6685,416071035,ORSARA DI PUGLIA,FG,,G125,71027
6686,403013170,ORSENIGO,CO,,G126,22030
6687,450501527,ORSERA,PL,,,
6688,413069057,ORSOGNA,CH,,G128,66036
6689,418078088,ORSOMARSO,CS,,G129,87020
6690,415061053,ORTA DI ATELLA,CE,,G130,81030
6691,416071036,ORTA NOVA,FG,,G131,71045
6692,401003577,ORTA NOVARESE,NO,,,
6693,401003112,ORTA SAN GIULIO,NO,,G134,28016
6694,420092044,ORTACESUS,CA,,G133,09040
6695,412056042,ORTE,VT,,G135,01028
6696,416075056,ORTELLE,LE,,G136,73030
6697,411044055,ORTEZZANO,AP,,G137,63851
6698,411109029,ORTEZZANO,FM,,G137,63851
6699,418080508,ORTI,RC,,,
6700,409051027,ORTIGNANO RAGGIOLO,AR,,G139,52010
6701,404022676,ORTISE',TN,,,
6702,404021061,ORTISEI,BZ,,G140,39046
6703,413069058,ORTONA,CH,,G141,66026
6704,413066063,ORTONA DEI MARSI,AQ,,G142,67050
6705,407011020,ORTONOVO,SP,,G143,19034
6706,407009045,ORTOVERO,SV,,G144,17037
6707,413066064,ORTUCCHIO,AQ,,G145,67050
6708,420091066,ORTUERI,NU,,G146,08036
6709,420091067,ORUNE,NU,,G147,08020
6710,410055023,ORVIETO,TR,,G148,05018
6711,412057047,ORVINIO,RI,,B595,02035
6712,403017125,ORZINUOVI,BS,,G149,25034
6713,403017126,ORZIVECCHI,BS,,G150,25030
6714,401001173,OSASCO,TO,,G151,10060
6715,401001174,OSASIO,TO,,G152,10040
6716,420090049,OSCHIRI,SS,,G153,07027
6717,420091068,OSIDDA,NU,,G154,08020
6718,407009046,OSIGLIA,SV,,G155,17010
6719,420090050,OSILO,SS,,G156,07033
6720,411042034,OSIMO,AN,,G157,60027
6721,420091069,OSINI,NU,,G158,08040
6722,403016152,OSIO SOPRA,BG,,G159,24040
6723,403016153,OSIO SOTTO,BG,,G160,24046
6724,403012111,OSMATE,VA,,E529,21018
6725,403013718,OSNAGO,CO,,G161,23875
6726,403097061,OSNAGO,LC,,G161,23875
6727,411044510,OSOLI,AP,,,
6728,406030066,OSOPPO,UD,,G163,33010
6729,407008039,OSPEDALETTI,IM,,G164,18014
6730,404022130,OSPEDALETTO,TN,,G168,38050
6731,415064067,OSPEDALETTO D'ALPINOLO,AV,,G165,83014
6732,405028059,OSPEDALETTO EUGANEO,PD,,G167,35045
6733,403098043,OSPEDALETTO LODIGIANO,LO,,G166,26864
6734,403015741,OSPEDALETTO LODIGIANO,MI,,G166,26864
6735,405025035,OSPITALE DI CADORE,BL,,G169,32010
6736,403017127,OSPITALETTO BRESCIANO,BS,,,
6737,403015742,OSSAGO LODIGIANO,MI,,G171,26816
6738,403098044,OSSAGO LODIGIANO,LO,,G171,26816
6739,403019578,OSSALENGO,CR,,,
6740,404022131,OSSANA,TN,,G173,38026
6741,403016549,OSSANESGA,BG,,,
6742,406031561,OSSECCA VITTUGLIA,GO,,,
6743,406031562,OSSEGLIANO SAN MICHELE,GO,,,
6744,450501528,OSSERO,PL,,,
6745,420090051,OSSI,SS,,G178,07045
6746,403017128,OSSIMO,BS,,G179,25050
6747,403019579,OSSOLARO,CR,,,
6748,403015164,OSSONA,MI,,G181,20010
6749,403013172,OSSUCCIO,CO,,G182,22010
6750,401004156,OSTANA,CN,,G183,12030
6751,408038017,OSTELLATO,FE,,G184,44020
6752,403019064,OSTIANO,CR,,G185,26032
6753,403020038,OSTIGLIA,MN,,G186,46035
6754,411042035,OSTRA,AN,,F401,60010
6755,411042036,OSTRA VETERE,AN,,F581,60010
6756,416074012,OSTUNI,BR,,G187,72017
6757,416075057,OTRANTO,LE,,G188,73028
6758,410055024,OTRICOLI,TR,,G189,05030
6759,420091070,OTTANA,NU,,G191,08020
6760,415065086,OTTATI,SA,,G192,84020
6761,415063051,OTTAVIANO,NA,,G190,80044
6762,401006120,OTTIGLIO,AL,,G193,15038
6763,403018106,OTTOBIANO,PV,,G194,27030
6764,408033030,OTTONE,PC,,G195,29026
6765,401001175,OULX,TO,,G196,10056
6766,401006121,OVADA,AL,,G197,15076
6767,406030067,OVARO,UD,,G198,33025
6768,401006122,OVIGLIO,AL,,G199,15026
6769,413066065,OVINDOLI,AQ,,G200,67046
6770,420091071,OVODDA,NU,,G201,08020
6771,402007047,OYACE,AO,,G012,11010
6772,401001176,OZEGNA,TO,,G202,10080
6773,420090052,OZIERI,SS,,G203,07014
6774,408037046,OZZANO DELL'EMILIA,BO,,G205,40064
6775,401006123,OZZANO MONFERRATO,AL,,G204,15039
6776,403015165,OZZERO,MI,,G206,20080
6777,420092045,PABILLONIS,CA,,G207,09030
6778,419083064,PACE DEL MELA,ME,,G209,98042
6779,419081013,PACECO,TP,,G208,91027
6780,413066066,PACENTRO,AQ,,G210,67030
6781,419089014,PACHINO,SR,,G211,96018
6782,410054036,PACIANO,PG,,G212,06060
6783,403017129,PADENGHE SUL GARDA,BS,,G213,25080
6784,404022132,PADERGNONE,TN,,G214,38070
6785,401006124,PADERNA,AL,,G215,15050
6786,403017567,PADERNELLO,BS,,,
6787,403019580,PADERNO CREMONESE,CR,,,
6788,403097062,PADERNO D'ADDA,LC,,G218,23877
6789,403013719,PADERNO D'ADDA,CO,,G218,23877
6790,405026054,PADERNO DEL GRAPPA,TV,,G221,31017
6791,403015166,PADERNO DUGNANO,MI,,G220,20037
6792,403017130,PADERNO FRANCIACORTA,BS,,G217,25050
6793,403019065,PADERNO PONCHIELLI,CR,,G222,26024
6794,405028060,PADOVA,PD,,G224,35100
6795,420090053,PADRIA,SS,,G225,07015
6796,420090090,PADRU,SS,,M301,07020
6797,415065087,PADULA,SA,,G226,84034
6798,415062045,PADULI,BN,,G227,82020
6799,401004157,PAESANA,CN,,G228,12034
6800,405026055,PAESE,TV,,G229,31038
6801,415065088,PAGANI,SA,,G230,84016
6802,413066505,PAGANICA,AQ,,,
6803,412057048,PAGANICO SABINO,RI,,G232,02020
6804,403016154,PAGAZZANO,BG,,G233,24040
6805,419083065,PAGLIARA,ME,,G234,98020
6806,411044511,PAGLIARE,AP,,,
6807,401004512,PAGLIERES,CN,,,
6808,413069059,PAGLIETA,CH,,G237,66020
6809,406030068,PAGNACCO,UD,,G238,33010
6810,403013613,PAGNANO VALSASSINA,CO,,,
6811,401004158,PAGNO,CN,,G240,12030
6812,403013720,PAGNONA,CO,,G241,23833
6813,403097063,PAGNONA,LC,,G241,23833
6814,415064068,PAGO DEL VALLO DI LAURO,AV,,G242,83020
6815,415062046,PAGO VEIANO,BN,,G243,82020
6816,403015623,PAINA,MI,,,
6817,403018552,PAIRANA,PV,,,
6818,403017568,PAISCO,BS,,,
6819,403017131,PAISCO LOVENO,BS,,G247,25050
6820,403017132,PAITONE,BS,,G248,25080
6821,403016155,PALADINA,BG,,G249,24030
6822,408036029,PALAGANO,MO,,G250,41046
6823,416073020,PALAGIANELLO,TA,,G251,74018
6824,416073021,PALAGIANO,TA,,G252,74019
6825,419087032,PALAGONIA,CT,,G253,95046
6826,409050024,PALAIA,PI,,G254,56036
6827,408034026,PALANZANO,PR,,G255,43025
6828,403013614,PALANZO,CO,,,
6829,414070050,PALATA,CB,,G257,86037
6830,420090054,PALAU,SS,,G258,07020
6831,403016156,PALAZZAGO,BG,,G259,24030
6832,419082052,PALAZZO ADRIANO,PA,,G263,90030
6833,401001177,PALAZZO CANAVESE,TO,,G262,10010
6834,403019066,PALAZZO PIGNANO,CR,,G260,26020
6835,401001546,PALAZZO PIVERONE,TO,,,
6836,417076057,PALAZZO SAN GERVASIO,PZ,,G261,85026
6837,419089015,PALAZZOLO ACREIDE,SR,,G267,96010
6838,406030069,PALAZZOLO DELLO STELLA,UD,,G268,33056
6839,403015624,PALAZZOLO MILANESE,MI,,,
6840,403017133,PALAZZOLO SULL'OGLIO,BS,,G264,25036
6841,401002090,PALAZZOLO VERCELLESE,VC,,G266,13040
6842,409048031,PALAZZUOLO SUL SENIO,FI,,G270,50035
6843,413069060,PALENA,CH,,G271,66017
6844,418079089,PALERMITI,CZ,,G272,88050
6845,419082053,PALERMO,PA,,G273,90100
6846,412058074,PALESTRINA,RM,,G274,00036
6847,403018107,PALESTRO,PV,,G275,27030
6848,412060046,PALIANO,FR,,G276,03018
6849,418080056,PALIZZI,RC,,G277,89038
6850,418101016,PALLAGORIO,KR,,G278,88818
6851,418079546,PALLAGORIO,CZ,,G278,88818
6852,401003578,PALLANZA,NO,,,
6853,401003664,PALLANZENO,NO,,G280,28884
6854,401103052,PALLANZENO,VB,,G280,28884
6855,407009047,PALLARE,SV,,G281,17043
6856,415063052,PALMA CAMPANIA,NA,,G283,80036
6857,419084027,PALMA DI MONTECHIARO,AG,,G282,92020
6858,406030070,PALMANOVA,UD,,G284,33057
6859,416075058,PALMARIGGI,LE,,G285,73020
6860,420092556,PALMAS ARBOREA,CA,,G286,09090
6861,420095039,PALMAS ARBOREA,OR,,G286,09090
6862,418080057,PALMI,RC,,G288,89015
6863,411044056,PALMIANO,AP,,G289,63092
6864,413069061,PALMOLI,CH,,G290,66050
6865,416072033,PALO DEL COLLE,BA,,G291,70027
6866,412058075,PALOMBARA SABINA,RM,,G293,00018
6867,413069062,PALOMBARO,CH,,G294,66010
6868,415065089,PALOMONTE,SA,,G292,84020
6869,403016157,PALOSCO,BG,,G295,24050
6870,405023056,PALU',VR,,,
6871,404022133,PALU' DEL FERSINA,TN,,,
6872,418078089,PALUDI,CS,,G298,87060
6873,406030071,PALUZZA,UD,,G300,33026
6874,403019581,PALVARETO,CR,,,
6875,401004159,PAMPARATO,CN,,G302,12087
6876,401001178,PANCALIERI,TO,,G303,10060
6877,403018108,PANCARANA,PV,,G304,27050
6878,404022134,PANCHIA',TN,,,
6879,403019067,PANDINO,CR,,G306,26025
6880,418078090,PANETTIERI,CS,,G307,87050
6881,410054037,PANICALE,PG,,G308,06064
6882,406031563,PANIQUA,GO,,,
6883,415062047,PANNARANO,BN,,G311,82017
6884,416071037,PANNI,FG,,G312,71020
6885,404022688,PANNONE,TN,,,
6886,407008527,PANTASINA,IM,,,
6887,419081014,PANTELLERIA,TP,,G315,91017
6888,403015167,PANTIGLIATE,MI,,G316,20090
6889,418078091,PAOLA,CS,,G317,87027
6890,415062048,PAOLISI,BN,,G318,82011
6891,418078092,PAPASIDERO,CS,,G320,87020
6892,403018553,PAPIAGO,PV,,,
6893,410055508,PAPIGNO,TR,,,
6894,405029034,PAPOZZE,RO,,G323,45010
6895,403015168,PARABIAGO,MI,,G324,20015
6896,416075059,PARABITA,LE,,G325,73052
6897,418080509,PARACORIO,RC,,,
6898,403017134,PARATICO,BS,,G327,25030
6899,404021062,PARCINES,BZ,,G328,39020
6900,403013175,PARE',CO,,,
6901,401001179,PARELLA,TO,,G330,10010
6902,418078093,PARENTI,CS,,G331,87040
6903,450501529,PARENZO,PL,,,
6904,415061054,PARETE,CE,,G333,81030
6905,401006125,PARETO,AL,,G334,15010
6906,418079547,PARGHELIA,CZ,,G335,89861
6907,418102026,PARGHELIA,VV,,G335,89861
6908,403013721,PARLASCO,CO,,G336,23837
6909,403097064,PARLASCO,LC,,G336,23837
6910,408034027,PARMA,PR,,G337,4312x
6911,401006126,PARODI LIGURE,AL,,G338,15060
6912,401004160,PAROLDO,CN,,G339,12070
6913,415064069,PAROLISE,AV,,G340,83050
6914,403018109,PARONA,PV,,G342,27020
6915,405023513,PARONA DI VALPOLICELLA,VR,,,
6916,401002522,PARONE,VC,,,
6917,410055025,PARRANO,TR,,G344,05010
6918,403013615,PARRAVICINO,CO,,,
6919,403016158,PARRE,BG,,G346,24020
6920,419081015,PARTANNA,TP,,G347,91028
6921,419082054,PARTINICO,PA,,G348,90047
6922,401003114,PARUZZARO,NO,,G349,28040
6923,403016159,PARZANICA,BG,,G350,24060
6924,410054511,PASCELUPO,PG,,,
6925,406030072,PASIAN DI PRATO,UD,,G352,33037
6926,406093029,PASIANO DI PORDENONE,PN,,G353,33087
6927,406030549,PASIANO DI PORDENONE,UD,,G353,33087
6928,403017135,PASPARDO,BS,,G354,25050
6929,403019582,PASSARERA,CR,,,
6930,401005504,PASSERANO,AT,,,
6931,401005082,PASSERANO MARMORITO,AT,,G358,14020
6932,410054038,PASSIGNANO SUL TRASIMENO,PG,,G359,06065
6933,403015625,PASSIRANA MILANESE,MI,,,
6934,403017136,PASSIRANO,BS,,G361,25050
6935,412060047,PASTENA,FR,,G362,03020
6936,415062506,PASTENE,BN,,,
6937,415061055,PASTORANO,CE,,G364,81050
6938,405023057,PASTRENGO,VR,,G365,37010
6939,403015626,PASTURAGO,MI,,,
6940,401006127,PASTURANA,AL,,G367,15060
6941,403013722,PASTURO,CO,,G368,23818
6942,403097065,PASTURO,LC,,G368,23818
6943,417076100,PATERNO,PZ,,M269,85050
6944,419087033,PATERNO',CT,,,
6945,418078094,PATERNO CALABRO,CS,,G372,87040
6946,411042502,PATERNO D'ANCONA,AN,,,
6947,415064070,PATERNOPOLI,AV,,G370,83052
6948,404022589,PATONE,TN,,,
6949,412060048,PATRICA,FR,,G374,03010
6950,411044512,PATRIGNONE,AP,,,
6951,420090055,PATTADA,SS,,G376,07016
6952,419083066,PATTI,ME,,G377,98066
6953,416075060,PATU',LE,,,
6954,420092557,PAU,CA,,G379,09090
6955,420095040,PAU,OR,,G379,09090
6956,450501530,PAUGNANO,PL,,,
6957,406030073,PAULARO,UD,,G381,33027
6958,420092046,PAULI ARBAREI,CA,,G382,09020
6959,420092558,PAULILATINO,CA,,G384,09070
6960,420095041,PAULILATINO,OR,,G384,09070
6961,403015169,PAULLO,MI,,G385,20067
6962,415062049,PAUPISI,BN,,G386,82030
6963,401001180,PAVAROLO,TO,,G387,10020
6964,403018110,PAVIA,PV,,G388,27100
6965,406030074,PAVIA DI UDINE,UD,,G389,33050
6966,401001181,PAVONE CANAVESE,TO,,G392,10018
6967,401006523,PAVONE D'ALESSANDRIA,AL,,,
6968,403017137,PAVONE DEL MELLA,BS,,G391,25020
6969,408036030,PAVULLO NEL FRIGNANO,MO,,G393,41026
6970,418080058,PAZZANO,RC,,G394,89040
6971,409050025,PECCIOLI,PI,,G395,56037
6972,401001182,PECCO,TO,,G396,10080
6973,401006128,PECETTO DI VALENZA,AL,,G397,15040
6974,401001183,PECETTO TORINESE,TO,,G398,10020
6975,408033031,PECORARA,PC,,G399,29010
6976,418078095,PEDACE,CS,,G400,87050
6977,401001547,PEDANEA,TO,,,
6978,419087034,PEDARA,CT,,G402,95030
6979,411044057,PEDASO,AP,,G403,63827
6980,411109030,PEDASO,FM,,G403,63827
6981,405025036,PEDAVENA,BL,,G404,32034
6982,418080510,PEDAVOLI,RC,,,
6983,405024076,PEDEMONTE,VI,,G406,36040
6984,405026056,PEDEROBBA,TV,,G408,31040
6985,404022590,PEDERZANO,TN,,,
6986,403014047,PEDESINA,SO,,G410,23010
6987,418078096,PEDIVIGLIANO,CS,,G411,87050
6988,403016160,PEDRENGO,BG,,G412,24066
6989,403015627,PEDRIANO,MI,,,
6990,403013178,PEGLIO,CO,,G415,22010
6991,411141041,PEGLIO,PU,,G415,22010
6992,411041041,PEGLIO,PS,,G415,22010
6993,403020039,PEGOGNAGA,MN,,G417,46020
6994,403016161,PEIA,BG,,G418,24020
6995,404022136,PEIO,TN,,G419,38024
6996,409048032,PELAGO,FI,,G420,50060
6997,401003115,PELLA,NO,,G421,28010
6998,418080511,PELLARO,RC,,,
6999,409048505,PELLEGRINO DA CAREGGI,FI,,,
7000,408034028,PELLEGRINO PARMENSE,PR,,G424,43047
7001,405027508,PELLESTRINA,VE,,,
7002,415065090,PELLEZZANO,SA,,G426,84080
7003,403013179,PELLIO INTELVI,CO,,G427,22020
7004,404022137,PELLIZZANO,TN,,G428,38020
7005,404022138,PELUGO,TN,,G429,38079
7006,401005083,PENANGO,AT,,G430,14030
7007,410055026,PENNA IN TEVERINA,TR,,G432,05028
7008,411043035,PENNA SAN GIOVANNI,MC,,G436,62020
7009,413067033,PENNA SANT'ANDREA,TE,,G437,64039
7010,411141042,PENNABILLI,PU,,G433,47864
7011,411041042,PENNABILLI,PS,,G433,47864
7012,408099024,PENNABILLI,RN,,G433,47864
7013,413069063,PENNADOMO,CH,,G434,66040
7014,413069064,PENNAPIEDIMONTE,CH,,G435,66010
7015,413068027,PENNE,PE,,G438,65017
7016,418079092,PENTONE,CZ,,G439,88050
7017,403013616,PENZANO,CO,,,
7018,413069065,PERANO,CH,,G441,66040
7019,405025037,PERAROLO DI CADORE,BL,,G442,32010
7020,404021063,PERCA,BZ,,G443,39030
7021,412058076,PERCILE,RM,,G444,00020
7022,420091072,PERDASDEFOGU,NU,,G445,08046
7023,420092047,PERDAXIUS,CA,,G446,09010
7024,415065091,PERDIFUMO,SA,,G447,84060
7025,403097066,PEREGO,LC,,G448,23888
7026,403013723,PEREGO,CO,,G448,23888
7027,413066067,PERETO,AQ,,G449,67064
7028,420090056,PERFUGAS,SS,,G450,07034
7029,409051028,PERGINE VALDARNO,AR,,G451,52020
7030,404022139,PERGINE VALSUGANA,TN,,G452,38057
7031,411041043,PERGOLA,PS,,G453,61045
7032,411141043,PERGOLA,PU,,G453,61045
7033,407008040,PERINALDO,IM,,G454,18032
7034,415065092,PERITO,SA,,G455,84060
7035,403097067,PERLEDO,LC,,G456,23828
7036,403013724,PERLEDO,CO,,G456,23828
7037,401004161,PERLETTO,CN,,G457,12070
7038,401004162,PERLO,CN,,G458,12070
7039,402007048,PERLOZ,AO,,G459,11020
7040,401004513,PERNO,CN,,,
7041,405028061,PERNUMIA,PD,,G461,35020
7042,403015170,PERO,MI,,C013,20016
7043,401001184,PEROSA ARGENTINA,TO,,G463,10063
7044,401001185,PEROSA CANAVESE,TO,,G462,10010
7045,404022591,PERRA,TN,,,
7046,401001186,PERRERO,TO,,G465,10060
7047,415062507,PERRILLO,BN,,,
7048,403019583,PERSICO,CR,,,
7049,403019068,PERSICO DOSIMO,CR,,G469,26043
7050,404022592,PERSONE,TN,,,
7051,401002091,PERTENGO,VC,,G471,13030
7052,406030515,PERTEOLE,UD,,,
7053,407009521,PERTI,SV,,,
7054,403017139,PERTICA ALTA,BS,,G474,25070
7055,403017140,PERTICA BASSA,BS,,G475,25078
7056,415065093,PERTOSA,SA,,G476,84030
7057,401001187,PERTUSIO,TO,,G477,10080
7058,410054039,PERUGIA,PG,,G478,06100
7059,411041044,PESARO,PS,,G479,6112x
7060,411141044,PESARO,PU,,G479,6112x
7061,409046022,PESCAGLIA,LU,,G480,55064
7062,405023058,PESCANTINA,VR,,G481,37026
7063,413068028,PESCARA,PE,,G482,6512x
7064,403019069,PESCAROLO ED UNITI,CR,,G483,26033
7065,413066068,PESCASSEROLI,AQ,,G484,67032
7066,403097068,PESCATE,LC,,G485,23855
7067,403013725,PESCATE,CO,,G485,23855
7068,414070531,PESCHE,CB,,G486,86090
7069,414094031,PESCHE,IS,,G486,86090
7070,416071038,PESCHICI,FG,,G487,71010
7071,403015171,PESCHIERA BORROMEO,MI,,G488,20068
7072,405023059,PESCHIERA DEL GARDA,VR,,G489,37019
7073,403017569,PESCHIERA MARAGLIO,BS,,,
7074,409047012,PESCIA,PT,,G491,51017
7075,413066069,PESCINA,AQ,,G492,67057
7076,415062050,PESCO SANNITA,BN,,G494,82020
7077,413066070,PESCOCOSTANZO,AQ,,G493,67033
7078,414094032,PESCOLANCIANO,IS,,G495,86097
7079,414070532,PESCOLANCIANO,CB,,G495,86097
7080,417076058,PESCOPAGANO,PZ,,G496,85020
7081,414070533,PESCOPENNATARO,CB,,G497,86080
